filename,status,error,gt_period,detected_period,detected_period_harmonic_corrected,harmonic_type,confidence,n_detections,time_span_days,error_pct,error_pct_harmonic_corrected
TIC_230055368.csv,SUCCESS,,1.4344555,1.6865799414318645,1.6865799414318645,1x,0.46977435056606276,26,764.1326714759762,17.576316688239153,17.576316688239153
TIC_232608943.csv,SUCCESS,,82.6869,4.343824361160401,43.43824361160401,10x,0.2818306831345201,329,1272.1722753842068,94.74665955410059,47.46659554100588
TIC_232941965.csv,NO_PERIOD,no_valid_clusters,7.148972,,,1x,0.0,17,27.697033815451505,,
TIC_233435627.csv,SUCCESS,,84.96276,0.7466603788843713,7.466603788843713,10x,0.3784876409537313,101,761.3610234440264,99.12119100311199,91.21191003111986
TIC_237356930.csv,SUCCESS,,41.83156,0.7159537005034053,7.159537005034053,10x,0.3380326298940509,390,784.006674642983,98.288484339328,82.88484339327997
TIC_2382387.csv,SUCCESS,,20.6532,0.8489771604808166,8.489771604808166,10x,0.45479129050930184,13,26.4469829294203,95.88936745646768,58.89367456467682
TIC_239229224.csv,SUCCESS,,11.463462,1.4592397533613923,11.673918026891139,8x,0.5502444140122638,39,246.38614817246253,87.27051432314782,1.8358854148174335
TIC_239332587.csv,SUCCESS,,0.9263237,0.7581436606022773,0.7581436606022773,1x,0.20200819300890274,898,1164.385161500938,18.15564466262956,18.15564466262956
TIC_239977528.csv,SUCCESS,,30.158577,1.6481063505870541,16.48106350587054,10x,0.3241887814108823,77,375.7442014684998,94.53519855864866,45.351985586486585
TIC_24108819.csv,SUCCESS,,3.71778,0.8369608333817666,3.3478433335270665,4x,0.4684248326440051,35,1496.5267350404904,77.48761805750294,9.950472230011817
TIC_246965431.csv,SUCCESS,,4.07853,1.7551987072650812,3.5103974145301624,2x,0.12952677924394607,259,377.01922256728903,56.96491855484498,13.929837109689947
TIC_247985094.csv,NO_PERIOD,no_valid_clusters,284.39,,,1x,0.0,283,759.1181598776038,,
TIC_248644661.csv,SUCCESS,,14.23283,0.7258950460988427,7.258950460988427,10x,0.438730778942012,52,762.1924610618598,94.89985444849096,48.9985444849097
TIC_250111245.csv,SUCCESS,,2.930289,0.7764535558007613,3.105814223203045,4x,0.534370441079049,25,621.2657980592189,73.50249221831837,5.990031126726574
TIC_259172249.csv,SUCCESS,,4.291452,1.6398333750850387,4.919500125255116,3x,0.48703602849372735,147,837.5688511612061,61.78837896625573,14.634863101232783
TIC_259233660.csv,SUCCESS,,0.448959,4.824189303517926,4.824189303517926,1x,0.2300281633550705,476,1979.4725390454073,974.5278084452981,974.5278084452981
TIC_261135533.csv,SUCCESS,,0.23818244,0.7361123928403686,0.7361123928403686,1x,0.3344861802057406,228,1845.7221786418154,209.05401457822356,209.05401457822356
TIC_262587669.csv,SUCCESS,,4356.0,2.762666438213311,27.626664382133107,10x,0.058346232648296074,607,2199.0332014879586,99.93657790545883,99.36577905458832
TIC_264508613.csv,SUCCESS,,328.24017,0.6518651536111217,6.518651536111218,10x,0.5388968613084705,41,216.67965984811963,99.80140603948287,98.01406039482882
TIC_26539443.csv,SUCCESS,,54.418694,2.15384064108632,21.538406410863196,10x,0.4346667386280654,55,246.38502215192557,96.042094209232,60.420942092319976
TIC_265979849.csv,SUCCESS,,4.5661061,0.5747999238085089,4.598399390468071,8x,0.47462528992235814,47,25.852524618695497,87.41159510488579,0.7072391609137392
TIC_267215820.csv,SUCCESS,,2.262196,0.7672533550778238,2.3017600652334713,3x,0.42874184881584565,58,619.6738662421672,66.08369234682478,1.7489229595256757
TIC_26751563.csv,SUCCESS,,12.691112,1.456767602700214,13.110908424301927,9x,0.43219527515291695,57,246.38499738654446,88.52135571177519,3.3077985940233345
TIC_267570317.csv,SUCCESS,,6.53192704,1.229287751528283,6.146438757641414,5x,0.46394305332412955,54,219.46374101430183,81.18032023321125,5.901601166056287
TIC_267989857.csv,SUCCESS,,3.720230103,0.6810288189605705,3.4051440948028526,5x,0.5082301089015465,61,271.513832651156,81.6939060191092,8.46953009554601
TIC_268159861.csv,SUCCESS,,3.8867907,0.8326383933474517,4.1631919667372586,5x,0.5346267168665814,73,1139.2558308088019,78.5777404132553,7.111297933723532
TIC_268383727.csv,SUCCESS,,2.970414375,0.7503972888429871,3.0015891553719483,4x,0.47498677159762404,41,216.67974705984307,74.7376226307487,1.0495094770051545
TIC_268804174.csv,SUCCESS,,1891.0,0.7128102198805502,7.128102198805502,10x,0.3694083898852603,133,755.8929902213135,99.96230511793334,99.6230511793334
TIC_26884478.csv,SUCCESS,,3.4982,0.7497042599013051,3.7485212995065256,5x,0.18472843380599813,1971,1901.0203893331902,78.56885655762092,7.155717211895414
TIC_270610053.csv,SUCCESS,,43.3167737,1.6899001903788897,16.899001903788896,10x,0.561733401727495,861,1459.4889189802634,96.09873948119342,60.98739481193426
TIC_270619059.csv,NO_PERIOD,no_valid_clusters,10.56134221,,,1x,0.0,782,1459.489072097727,,
TIC_270619473.csv,SUCCESS,,59.65829849,1.901477349516973,19.01477349516973,10x,0.639422087217335,770,1421.2361415061753,96.81271944114246,68.12719441142457
TIC_27064468.csv,SUCCESS,,5.4588385,0.7813605373938355,5.469523761756848,7x,0.3951128965830019,178,759.2969260145292,85.68632251359267,0.19574240485130118
TIC_270779644.csv,SUCCESS,,33.6727,0.7450312101172756,7.450312101172756,10x,0.43885846620892816,277,1168.5921314268617,97.78743251917051,77.87432519170498
TIC_270788519.csv,SUCCESS,,42.6318,1.470340564481108,14.703405644811081,10x,0.43431400920497487,50,246.38544613149452,96.55107088023234,65.51070880232342
TIC_270790652.csv,NO_PERIOD,no_valid_clusters,14.878296,,,1x,0.0,749,1459.4891524062552,,
TIC_27083727.csv,SUCCESS,,15.27,1.466252153261661,14.66252153261661,10x,0.4786690808019466,55,271.51352048847684,90.3978247985484,3.9782479854838857
TIC_270854155.csv,SUCCESS,,67.668827,1.7881650554856363,17.881650554856364,10x,0.6276351835862857,433,1330.7558572891867,97.3574759091278,73.57475909127793
TIC_270948636.csv,SUCCESS,,127.9075774,1.4952627382998191,14.952627382998191,10x,0.4303292557013282,52,246.38596736200589,98.8309818943535,88.30981894353494
TIC_270958237.csv,SUCCESS,,105.0149994,1.6421159088190507,16.421159088190507,10x,0.46624861491868236,84,1168.5923506177041,98.43630346312314,84.36303463123144
TIC_270959184.csv,NO_PERIOD,no_valid_clusters,17.42395198,,,1x,0.0,680,960.8259637269002,,
TIC_270959279.csv,NO_PERIOD,no_valid_clusters,59.6225257,,,1x,0.0,725,1459.4891548662272,,
TIC_271052158.csv,SUCCESS,,5.960392,1.8282100195211468,5.48463005856344,3x,0.15397902596481525,713,1847.880285169775,69.32735263853205,7.982057915596143
TIC_271159950.csv,SUCCESS,,5.433074,1.4883014806727095,5.953205922690838,4x,0.44374709524110384,39,246.38576225730094,72.60664072175882,9.573437112964735
TIC_271169413.csv,SUCCESS,,3.965991,1.7592951696514256,3.5185903393028513,2x,0.44844020065566936,25,1464.75358606822,55.64046490142248,11.280929802844954
TIC_271253308.csv,SUCCESS,,52.6298417,1.857027522455764,18.57027522455764,10x,0.39539371957330105,26,52.69293987362653,96.47153124069577,64.71531240695782
TIC_271349932.csv,SUCCESS,,44.96417488,1.7112742929086568,17.11274292908657,10x,0.4014533198731837,103,1168.592312125094,96.19413833907619,61.94138339076185
TIC_271424795.csv,SUCCESS,,4.88083852,1.2151465708827687,4.860586283531075,4x,0.3952018457312394,26,52.69293780189946,75.10373338713184,0.41493354852734377
TIC_271662623.csv,SUCCESS,,3.619337,2.18912169208071,4.37824338416142,2x,0.3455587050660406,53,246.38544260387744,39.5159474765486,20.968105046902803
TIC_271972463.csv,NO_PERIOD,no_valid_clusters,5138.0,,,1x,0.0,2459,2555.766489974719,,
TIC_272083669.csv,SUCCESS,,1.045622658,2.4159415900877663,2.4159415900877663,1x,0.6799714496776635,596,1459.4891263665343,131.05291106725102,131.05291106725102
TIC_272178989.csv,SUCCESS,,2.364369015,0.7606923311863327,2.282076993558998,3x,0.21550274760460683,582,789.3463440863934,67.8268355590706,3.480506677211792
TIC_27239696.csv,SUCCESS,,7.256965224,1.3868653803694122,6.9343269018470615,5x,0.40997455706179103,57,246.38501788227722,80.88918249486967,4.445912474348361
TIC_272489533.csv,SUCCESS,,4.790936,0.840655589490457,5.043933536942742,6x,0.4796847006845998,37,52.6540356950195,82.45320769280873,5.2807538431475916
TIC_272496083.csv,SUCCESS,,50.697494,1.3744758827713497,13.744758827713497,10x,0.45281442171104674,44,246.38543844866535,97.2888681977627,72.88868197762694
